rainfall_mm,rainfall_3day_mm,soil_moisture_pct,slope_deg,elevation_m,risk_probability_pct,risk_level
53.7,80.4,55.2,51.9,252.0,35.1,MEDIUM
58.3,165.2,45.1,49.3,2966.0,47.7,MEDIUM
42.2,134.8,77.6,53.9,1348.0,77.3,HIGH
106.4,296.1,72.3,58.2,1538.0,63.4,HIGH
100.0,150.6,54.4,42.8,1817.0,50.9,MEDIUM
66.8,113.1,65.5,9.7,224.0,34.0,MEDIUM
44.3,84.9,44.8,2.2,709.0,28.0,LOW
62.7,51.9,52.0,9.1,1449.0,28.4,LOW
79.1,114.0,23.7,12.1,2355.0,32.1,MEDIUM
39.3,64.9,34.4,3.7,2636.0,9.5,LOW
112.1,202.8,65.2,27.2,614.0,55.9,MEDIUM
148.2,441.1,100.0,47.0,936.0,100.0,CRITICAL
193.2,502.9,100.0,0.3,1901.0,80.4,CRITICAL
185.4,347.6,90.3,48.2,1211.0,87.6,CRITICAL
58.0,133.1,62.7,55.5,1034.0,48.8,MEDIUM
82.1,145.6,57.5,9.1,1273.0,43.5,MEDIUM
65.8,100.9,19.4,1.3,2164.0,19.3,LOW
65.6,64.0,56.9,28.8,756.0,39.9,MEDIUM
62.3,129.8,39.4,52.1,373.0,41.3,MEDIUM
75.4,169.4,59.2,44.2,210.0,49.2,MEDIUM
165.1,407.1,93.2,2.1,1675.0,73.2,HIGH
94.5,225.1,64.3,40.4,900.0,48.7,MEDIUM
26.0,46.3,23.7,49.1,1773.0,34.4,MEDIUM
144.0,323.8,55.3,16.3,2667.0,60.1,HIGH
88.0,93.9,32.1,39.2,1022.0,48.5,MEDIUM
107.3,170.4,65.5,29.6,714.0,51.2,MEDIUM
93.1,183.8,40.2,12.3,204.0,41.4,MEDIUM
96.3,103.3,34.9,54.1,2948.0,50.7,MEDIUM
99.5,139.8,56.0,13.4,1647.0,42.9,MEDIUM
12.8,33.0,22.6,50.4,2446.0,34.1,MEDIUM
106.3,160.7,47.6,42.1,2603.0,60.5,HIGH
40.8,96.6,45.5,13.3,2987.0,34.9,MEDIUM
50.2,57.4,42.0,42.7,2607.0,36.9,MEDIUM
74.9,138.4,38.2,1.6,1023.0,28.9,LOW
213.6,610.0,100.0,14.2,1780.0,87.0,CRITICAL
30.5,82.1,47.1,17.1,2896.0,40.6,MEDIUM
73.0,142.6,36.1,53.4,1973.0,42.4,MEDIUM
61.1,188.2,60.8,54.9,2353.0,59.0,MEDIUM
142.5,256.4,59.9,16.3,2739.0,54.8,MEDIUM
59.7,79.2,43.4,28.5,1918.0,39.6,MEDIUM
88.7,212.2,70.5,58.9,2139.0,56.0,MEDIUM
30.6,52.5,35.8,40.0,1847.0,36.4,MEDIUM
159.2,414.5,100.0,4.2,1148.0,69.0,HIGH
19.1,38.4,45.3,23.5,897.0,21.4,LOW
105.3,190.8,69.5,25.3,1974.0,63.1,HIGH
89.1,189.0,63.2,18.4,2947.0,39.4,MEDIUM
98.9,248.1,80.4,31.2,2765.0,80.6,CRITICAL
19.4,0.0,34.6,44.2,788.0,17.5,LOW
58.8,111.2,26.7,41.5,2560.0,41.0,MEDIUM
137.8,412.3,82.3,21.1,259.0,68.1,HIGH
235.0,514.0,100.0,44.2,1850.0,100.0,CRITICAL
68.8,103.8,44.5,32.0,2805.0,43.3,MEDIUM
129.0,200.4,64.4,46.2,2886.0,65.2,HIGH
82.9,207.7,51.5,6.8,1889.0,42.5,MEDIUM
71.6,150.4,76.7,24.3,1966.0,55.2,MEDIUM
53.4,107.5,44.9,23.7,1292.0,43.9,MEDIUM
75.2,206.8,60.9,21.1,2226.0,39.8,MEDIUM
121.1,209.5,53.4,41.9,888.0,57.0,MEDIUM
128.1,195.8,47.3,33.4,295.0,38.8,MEDIUM
23.7,60.3,37.5,23.2,2539.0,22.1,LOW
49.5,128.3,49.6,32.2,369.0,34.5,MEDIUM
29.2,15.6,31.3,42.3,2061.0,40.4,MEDIUM
78.1,196.7,79.4,40.5,1423.0,71.0,HIGH
57.1,56.7,37.0,45.6,321.0,37.6,MEDIUM
96.5,154.8,52.2,51.1,647.0,55.0,MEDIUM
101.4,283.1,82.2,44.4,482.0,76.8,HIGH
6.3,0.0,27.9,10.8,800.0,1.8,LOW
74.7,80.4,48.5,50.8,1979.0,44.9,MEDIUM
167.3,450.7,82.3,19.9,1798.0,72.9,HIGH
49.5,86.6,27.7,40.0,1412.0,40.2,MEDIUM
48.3,64.2,41.1,59.5,2561.0,43.2,MEDIUM
148.1,383.3,84.7,17.7,2309.0,71.8,HIGH
132.2,181.3,47.5,16.2,2112.0,54.0,MEDIUM
32.1,33.5,36.5,10.9,1877.0,30.0,LOW
123.3,220.3,65.6,59.0,2149.0,67.3,HIGH
38.9,34.8,26.7,25.6,834.0,19.1,LOW
47.9,116.6,41.3,47.0,928.0,35.5,MEDIUM
32.1,38.6,38.4,3.0,1035.0,11.6,LOW
23.5,75.0,29.0,10.8,2275.0,16.3,LOW
81.6,221.5,56.0,3.8,1410.0,38.8,MEDIUM
20.1,0.0,36.4,48.9,2887.0,48.2,MEDIUM
84.0,151.8,52.5,6.4,313.0,34.8,MEDIUM
82.1,123.8,42.8,55.4,1273.0,48.6,MEDIUM
66.4,202.9,49.6,39.8,633.0,53.8,MEDIUM
51.5,107.0,33.9,54.6,2486.0,39.8,MEDIUM
43.4,116.5,45.9,24.5,1543.0,42.0,MEDIUM
28.4,57.4,62.9,31.5,1936.0,45.4,MEDIUM
194.2,303.5,82.3,1.7,1874.0,63.9,HIGH
64.1,88.7,27.3,28.0,421.0,44.4,MEDIUM
62.5,130.2,58.0,35.4,2394.0,55.4,MEDIUM
33.5,98.6,35.7,6.0,2502.0,25.4,LOW
180.7,291.9,73.7,58.9,1901.0,77.5,HIGH
45.8,73.4,33.9,0.3,987.0,16.8,LOW
90.1,205.4,85.1,16.0,2227.0,52.5,MEDIUM
103.0,200.7,46.5,36.9,2162.0,53.7,MEDIUM
81.6,126.2,52.7,29.9,2755.0,45.7,MEDIUM
19.6,41.8,28.0,14.4,529.0,17.0,LOW
119.7,315.4,86.2,59.2,2747.0,83.3,CRITICAL
45.4,105.6,49.4,11.3,2684.0,29.4,LOW
131.3,143.9,66.6,34.1,1033.0,47.6,MEDIUM
71.2,169.6,64.1,7.0,2205.0,42.4,MEDIUM
107.6,265.6,61.5,3.4,938.0,44.1,MEDIUM
172.8,396.3,100.0,29.3,858.0,93.0,CRITICAL
116.6,167.2,61.7,48.3,1996.0,67.2,HIGH
109.4,155.5,46.7,31.9,340.0,41.9,MEDIUM
123.5,251.8,70.2,17.6,470.0,48.4,MEDIUM
37.7,70.2,48.1,1.0,2048.0,15.5,LOW
135.2,233.3,72.1,56.4,2865.0,76.9,HIGH
60.3,135.8,56.3,12.7,295.0,37.0,MEDIUM
61.9,95.5,55.9,34.5,264.0,49.5,MEDIUM
79.7,232.9,75.3,0.9,409.0,49.2,MEDIUM
55.9,135.0,40.1,5.8,205.0,23.1,LOW
31.0,93.2,69.3,10.2,2799.0,30.5,MEDIUM
75.2,134.6,73.8,6.7,1527.0,29.1,LOW
62.1,102.8,55.0,31.8,2138.0,38.1,MEDIUM
60.4,125.9,49.4,23.8,1366.0,36.7,MEDIUM
69.4,166.8,55.7,48.1,2992.0,42.7,MEDIUM
7.2,36.4,31.6,7.0,1544.0,9.8,LOW
60.7,115.4,45.0,25.9,2830.0,40.1,MEDIUM
187.3,490.2,77.3,25.7,2019.0,85.2,CRITICAL
177.5,239.9,84.4,13.8,2854.0,61.7,HIGH
77.2,176.0,70.5,5.8,1586.0,41.4,MEDIUM
75.2,115.6,27.2,0.6,2661.0,38.2,MEDIUM
4.8,0.0,40.7,1.1,1135.0,2.4,LOW
47.7,58.5,38.7,23.9,2051.0,39.6,MEDIUM
122.7,256.2,66.0,3.3,1928.0,50.9,MEDIUM
54.8,65.4,45.7,23.7,1563.0,42.5,MEDIUM
152.2,301.1,54.3,26.2,1604.0,66.8,HIGH
146.0,360.4,83.9,26.7,676.0,64.1,HIGH
46.9,155.4,54.3,11.5,2737.0,36.3,MEDIUM
81.6,121.5,49.2,29.9,1472.0,35.5,MEDIUM
197.2,342.0,64.9,23.5,624.0,64.9,HIGH
19.1,45.8,42.2,59.4,2172.0,39.4,MEDIUM
55.8,111.6,59.5,2.7,2236.0,34.4,MEDIUM
17.1,48.3,42.1,3.2,326.0,21.0,LOW
35.3,86.0,40.2,49.5,1132.0,49.7,MEDIUM
235.9,439.3,100.0,16.0,1836.0,80.5,CRITICAL
55.8,124.0,37.5,11.0,2500.0,38.7,MEDIUM
9.8,22.0,42.6,52.5,1070.0,36.2,MEDIUM
30.7,77.7,44.6,32.0,1039.0,26.5,LOW
15.2,22.5,57.5,36.9,2262.0,37.3,MEDIUM
84.0,141.2,55.8,0.5,814.0,33.1,MEDIUM
102.0,194.1,66.3,15.6,2709.0,45.2,MEDIUM
136.4,202.2,66.4,15.6,2413.0,48.8,MEDIUM
118.1,304.6,63.0,45.7,2701.0,62.6,HIGH
20.1,18.7,22.4,23.1,1190.0,18.1,LOW
98.3,154.3,49.8,34.6,664.0,43.1,MEDIUM
67.1,118.1,59.2,55.9,1838.0,59.6,MEDIUM
150.1,293.2,76.8,59.1,732.0,72.7,HIGH
127.6,344.4,79.2,7.6,945.0,56.5,MEDIUM
256.3,415.4,100.0,33.4,1322.0,100.0,CRITICAL
33.0,21.5,9.4,41.9,1496.0,23.3,LOW
28.8,41.3,20.6,46.9,1103.0,31.2,MEDIUM
50.2,136.8,20.6,55.2,997.0,37.0,MEDIUM
69.2,187.1,72.6,43.7,891.0,55.4,MEDIUM
42.3,63.8,38.4,41.4,2132.0,44.5,MEDIUM
34.6,93.7,55.7,3.2,1056.0,29.0,LOW
93.6,211.4,60.4,32.7,2144.0,51.4,MEDIUM
50.0,114.0,59.4,35.9,2280.0,37.7,MEDIUM
40.7,113.6,45.5,41.8,2200.0,45.4,MEDIUM
20.1,8.9,36.3,35.0,2760.0,28.8,LOW
5.5,2.7,33.6,24.6,2873.0,22.0,LOW
181.3,254.6,72.2,29.2,611.0,68.0,HIGH
177.7,225.3,84.0,58.0,1098.0,88.5,CRITICAL
130.3,224.6,44.2,19.7,2405.0,53.2,MEDIUM
109.7,154.6,52.4,47.1,2389.0,74.1,HIGH
46.2,89.8,45.8,36.4,399.0,41.9,MEDIUM
112.9,259.2,69.5,26.6,2894.0,68.0,HIGH
26.9,56.7,33.7,24.9,2597.0,33.5,MEDIUM
80.1,100.5,38.7,32.2,2718.0,44.4,MEDIUM
37.7,64.3,58.0,48.0,772.0,46.4,MEDIUM
113.3,306.0,75.0,7.3,1603.0,55.5,MEDIUM
206.1,426.3,100.0,54.6,1434.0,100.0,CRITICAL
30.6,23.7,39.9,46.4,1209.0,37.5,MEDIUM
48.2,118.1,44.2,20.9,837.0,25.0,LOW
79.0,125.8,55.5,0.6,591.0,21.8,LOW
11.4,4.7,32.0,6.3,2637.0,20.3,LOW
16.0,47.8,53.3,8.7,1685.0,17.6,LOW
202.1,393.8,75.1,6.2,1882.0,72.6,HIGH
93.9,183.1,35.8,6.2,932.0,41.3,MEDIUM
44.1,92.3,48.2,57.6,2818.0,45.4,MEDIUM
72.8,191.3,68.7,39.5,2822.0,64.6,HIGH
50.3,92.5,47.3,49.2,2080.0,48.0,MEDIUM
80.8,152.9,61.0,33.8,1098.0,49.4,MEDIUM
51.9,85.9,49.2,37.2,852.0,41.0,MEDIUM
68.5,150.0,34.7,52.9,1867.0,42.6,MEDIUM
120.4,229.6,67.8,15.7,2532.0,48.8,MEDIUM
115.0,177.5,72.4,41.7,2908.0,54.6,MEDIUM
194.6,319.9,80.0,54.0,391.0,90.2,CRITICAL
98.8,241.3,50.5,56.2,1136.0,70.5,HIGH
76.4,127.5,45.1,26.6,1295.0,31.9,MEDIUM
214.0,554.3,100.0,51.4,1233.0,100.0,CRITICAL
63.0,103.8,67.1,30.2,2070.0,42.1,MEDIUM
6.4,0.0,6.5,15.5,1732.0,8.1,LOW
131.4,275.4,75.6,15.1,2696.0,61.2,HIGH
90.5,152.5,41.7,27.1,823.0,38.4,MEDIUM
73.7,184.8,63.8,15.5,1318.0,41.4,MEDIUM
133.8,339.3,87.9,1.8,1715.0,52.7,MEDIUM
52.3,135.6,47.5,6.3,2487.0,29.4,LOW
6.8,8.6,38.9,51.0,2505.0,35.6,MEDIUM
135.6,272.0,84.5,53.0,2606.0,89.7,CRITICAL
42.8,62.0,37.3,52.4,1654.0,52.6,MEDIUM
31.7,103.6,29.5,33.2,876.0,31.7,MEDIUM
7.4,31.1,51.8,56.1,2234.0,38.3,MEDIUM
127.9,221.4,73.2,29.9,2873.0,47.9,MEDIUM
3.5,40.6,42.9,27.8,999.0,28.2,LOW
171.8,399.8,81.7,28.5,755.0,76.7,HIGH
56.6,130.2,61.4,15.2,263.0,38.3,MEDIUM
132.1,198.6,84.3,36.8,2066.0,83.3,CRITICAL
101.0,156.0,51.9,26.9,1726.0,53.0,MEDIUM
240.2,334.9,81.4,58.5,577.0,95.6,CRITICAL
99.0,226.2,51.1,10.3,759.0,41.1,MEDIUM
167.6,335.8,71.7,4.6,2054.0,64.3,HIGH
46.9,58.0,25.8,21.1,1421.0,21.5,LOW
15.9,30.2,36.1,12.9,853.0,23.1,LOW
146.4,407.8,87.1,59.5,1896.0,100.0,CRITICAL
15.4,37.4,40.1,33.5,347.0,27.8,LOW
126.9,274.1,60.4,21.6,245.0,62.4,HIGH
28.3,25.7,31.8,38.6,930.0,34.5,MEDIUM
91.8,142.7,40.0,27.2,1011.0,31.9,MEDIUM
243.2,294.5,76.4,12.5,492.0,72.8,HIGH
120.1,219.5,43.3,23.7,522.0,43.1,MEDIUM
63.3,124.3,50.5,17.2,670.0,39.5,MEDIUM
102.7,185.9,54.5,38.3,2229.0,58.2,MEDIUM
48.4,73.5,43.2,49.0,2457.0,29.4,LOW
305.1,359.3,64.1,15.8,708.0,71.9,HIGH
40.0,45.6,44.7,37.3,2039.0,37.6,MEDIUM
68.8,104.5,42.1,42.5,854.0,41.5,MEDIUM
112.6,149.8,55.1,22.2,2664.0,47.5,MEDIUM
97.4,100.3,22.6,29.3,953.0,42.2,MEDIUM
105.5,228.8,49.4,21.5,563.0,40.5,MEDIUM
49.2,143.2,46.8,22.4,1430.0,43.3,MEDIUM
61.2,112.2,63.3,26.8,632.0,32.2,MEDIUM
141.8,171.7,62.1,17.7,755.0,52.4,MEDIUM
137.1,399.4,91.5,29.3,1149.0,92.1,CRITICAL
99.1,270.3,59.5,45.1,2050.0,67.7,HIGH
181.7,373.3,72.7,23.7,527.0,70.0,HIGH
145.7,192.8,62.2,56.7,996.0,63.5,HIGH
134.2,315.8,85.8,13.1,2603.0,59.9,MEDIUM
15.1,44.4,39.2,27.0,967.0,19.8,LOW
98.2,268.0,90.7,36.1,672.0,74.6,HIGH
85.8,214.7,54.0,32.6,1694.0,45.7,MEDIUM
197.3,452.7,100.0,56.8,293.0,98.3,CRITICAL
65.8,169.4,35.1,19.5,2451.0,48.9,MEDIUM
80.6,86.4,45.5,22.7,823.0,26.8,LOW
27.9,55.4,55.9,35.7,572.0,43.3,MEDIUM
33.4,112.0,34.3,35.8,2463.0,31.0,MEDIUM
197.7,306.4,86.1,47.2,2560.0,94.6,CRITICAL
105.2,191.0,75.9,47.7,2257.0,74.2,HIGH
243.6,416.5,84.2,0.7,857.0,62.6,HIGH
64.9,118.1,53.3,45.9,1676.0,55.6,MEDIUM
19.3,26.9,53.0,43.1,2913.0,44.6,MEDIUM
57.7,125.4,51.6,35.1,1538.0,42.8,MEDIUM
49.9,93.9,53.5,19.0,2859.0,53.6,MEDIUM
123.0,240.4,44.8,54.4,2094.0,61.6,HIGH
119.6,188.1,65.4,44.3,2566.0,65.2,HIGH
108.9,280.8,78.3,15.4,739.0,49.4,MEDIUM
293.4,597.7,100.0,18.3,2795.0,83.3,CRITICAL
174.7,481.2,90.6,42.6,2589.0,100.0,CRITICAL
35.6,61.8,46.5,55.1,2398.0,48.8,MEDIUM
149.0,194.6,55.6,29.4,2835.0,63.5,HIGH
76.6,213.0,75.3,52.8,2409.0,85.3,CRITICAL
63.5,186.7,61.7,22.9,1815.0,40.9,MEDIUM
189.4,273.4,71.7,23.7,2016.0,72.7,HIGH
33.5,58.7,36.8,41.2,2499.0,41.2,MEDIUM
142.3,292.5,77.4,3.0,2298.0,58.9,MEDIUM
127.2,200.9,69.8,8.3,1857.0,44.9,MEDIUM
32.9,96.3,50.9,43.7,1875.0,37.8,MEDIUM
14.5,54.1,33.0,14.5,2665.0,27.1,LOW
70.3,95.9,59.3,10.5,228.0,38.1,MEDIUM
160.8,376.0,94.3,5.3,2210.0,63.5,HIGH
98.0,201.9,64.9,13.5,1784.0,50.7,MEDIUM
193.5,485.3,100.0,15.0,2547.0,89.7,CRITICAL
93.1,244.5,72.7,20.5,775.0,48.7,MEDIUM
202.1,592.4,96.9,56.3,1671.0,100.0,CRITICAL
45.5,104.8,48.6,38.7,557.0,32.4,MEDIUM
108.7,193.0,78.6,41.6,2046.0,75.6,HIGH
54.3,69.1,43.0,8.0,2339.0,26.4,LOW
68.6,161.5,55.2,11.6,1946.0,38.3,MEDIUM
80.4,143.2,44.3,53.9,1753.0,51.0,MEDIUM
97.7,260.7,75.0,38.1,1161.0,74.8,HIGH
40.3,37.2,33.2,48.6,1991.0,43.2,MEDIUM
105.0,159.3,69.6,21.4,2719.0,48.1,MEDIUM
77.4,206.0,50.5,34.6,2220.0,58.8,MEDIUM
20.5,47.6,31.7,30.1,264.0,31.7,MEDIUM
12.0,2.7,23.2,12.3,1624.0,21.2,LOW
161.2,330.2,100.0,49.5,2262.0,95.7,CRITICAL
65.9,120.4,45.8,20.0,1612.0,36.4,MEDIUM
18.2,33.7,28.5,28.0,1856.0,31.3,MEDIUM
224.2,431.1,69.6,8.0,2752.0,72.0,HIGH
112.7,216.2,51.5,38.3,2647.0,54.7,MEDIUM
95.8,132.9,56.3,47.5,428.0,48.3,MEDIUM
37.1,29.1,40.6,24.6,1630.0,26.2,LOW
20.2,59.0,31.0,58.7,1942.0,29.6,LOW
85.9,110.7,39.5,15.5,2586.0,55.1,MEDIUM
73.7,134.5,72.5,52.4,943.0,43.3,MEDIUM
28.4,38.8,68.2,43.3,592.0,36.5,MEDIUM
27.4,0.0,43.8,55.6,1872.0,41.8,MEDIUM
26.1,46.9,55.7,44.4,1509.0,37.8,MEDIUM
25.2,27.3,55.4,29.7,922.0,30.9,MEDIUM
44.3,92.7,70.5,24.8,2840.0,45.8,MEDIUM
95.9,239.4,62.3,49.8,1089.0,66.2,HIGH
107.9,175.1,45.7,50.4,355.0,51.6,MEDIUM
72.5,163.6,76.5,35.3,365.0,71.9,HIGH
83.0,93.2,32.4,42.1,763.0,32.7,MEDIUM
111.6,224.4,51.3,27.8,527.0,46.2,MEDIUM
8.5,35.6,23.3,13.1,1305.0,19.5,LOW
87.9,107.8,44.6,3.0,425.0,40.9,MEDIUM
180.0,234.2,41.3,39.2,1771.0,59.2,MEDIUM
64.6,65.8,22.7,40.2,1343.0,30.5,MEDIUM
156.8,399.1,82.4,39.9,1874.0,96.3,CRITICAL
65.5,140.2,36.7,33.7,2970.0,44.0,MEDIUM
116.9,313.0,89.7,20.5,2977.0,60.7,HIGH
94.4,202.6,60.5,14.5,1368.0,37.7,MEDIUM
25.6,62.7,46.3,3.9,1228.0,18.4,LOW
31.9,26.7,39.6,8.9,2108.0,26.5,LOW
202.1,441.2,93.7,37.7,1230.0,100.0,CRITICAL
135.1,241.3,78.1,46.1,2379.0,94.3,CRITICAL
69.1,219.3,68.3,54.5,1885.0,58.1,MEDIUM
62.1,175.7,52.5,5.0,759.0,35.5,MEDIUM
37.3,96.1,24.2,48.8,1362.0,39.1,MEDIUM
100.4,243.6,72.8,35.8,2618.0,60.1,HIGH
40.3,94.1,29.0,18.1,1749.0,32.8,MEDIUM
55.7,102.5,49.9,43.5,2188.0,40.5,MEDIUM
44.1,47.7,38.1,59.4,2188.0,38.4,MEDIUM
129.3,301.2,58.9,22.8,1550.0,54.9,MEDIUM
66.8,168.5,58.4,37.6,1027.0,51.1,MEDIUM
83.4,134.4,52.5,15.6,1870.0,44.2,MEDIUM
26.2,69.6,42.8,12.3,517.0,18.1,LOW
43.8,61.5,41.0,8.9,1873.0,20.5,LOW
84.8,244.9,58.9,1.9,488.0,37.8,MEDIUM
15.4,1.7,37.4,43.4,2725.0,26.6,LOW
62.9,116.5,39.2,8.8,2283.0,37.5,MEDIUM
74.3,134.6,37.3,40.6,707.0,42.4,MEDIUM
23.0,81.9,50.4,52.2,2397.0,36.7,MEDIUM
152.0,372.5,97.1,50.8,2232.0,92.2,CRITICAL
96.9,115.7,54.6,17.9,2240.0,45.8,MEDIUM
66.5,96.0,41.9,7.5,1139.0,30.3,MEDIUM
41.1,134.4,26.9,26.6,1664.0,28.0,LOW
14.7,21.4,51.0,10.9,1840.0,23.3,LOW
144.2,194.0,35.6,22.4,1256.0,41.7,MEDIUM
51.5,133.7,57.1,34.1,1769.0,43.6,MEDIUM
19.3,0.0,55.3,38.7,883.0,43.8,MEDIUM
40.1,56.3,40.2,13.1,2650.0,41.4,MEDIUM
104.5,175.0,59.7,13.6,2889.0,46.0,MEDIUM
89.7,227.6,68.7,52.0,1115.0,63.0,HIGH
28.5,77.8,44.0,56.7,1159.0,42.3,MEDIUM
161.9,320.1,100.0,38.5,805.0,82.8,CRITICAL
19.0,50.7,27.5,33.4,2621.0,24.4,LOW
184.8,475.1,89.6,39.5,657.0,86.1,CRITICAL
86.9,229.5,60.5,7.7,2437.0,47.1,MEDIUM
54.8,105.6,66.7,53.8,2531.0,65.1,HIGH
61.3,105.3,38.9,12.5,1085.0,36.0,MEDIUM
79.7,218.1,67.9,40.2,2375.0,59.4,MEDIUM
110.4,140.1,63.9,13.3,1468.0,44.6,MEDIUM
11.9,2.6,39.7,42.3,1176.0,30.4,MEDIUM
38.9,56.0,50.6,45.2,2701.0,51.6,MEDIUM
77.7,224.5,80.7,44.5,1470.0,78.5,HIGH
166.1,267.7,73.9,25.7,355.0,63.8,HIGH
161.9,271.9,65.3,36.4,1977.0,62.7,HIGH
210.5,465.7,100.0,35.9,2042.0,100.0,CRITICAL
156.7,205.5,56.8,43.2,1977.0,65.9,HIGH
36.3,95.6,74.6,29.9,1209.0,45.2,MEDIUM
74.0,164.8,48.3,30.4,2100.0,52.4,MEDIUM
157.3,261.2,75.0,41.1,1015.0,60.7,HIGH
147.0,364.3,66.6,10.2,1500.0,56.8,MEDIUM
63.8,94.0,45.7,39.1,807.0,39.8,MEDIUM
108.2,274.4,67.7,8.9,1917.0,47.1,MEDIUM
51.3,113.8,55.2,43.5,2469.0,42.9,MEDIUM
17.4,15.5,40.7,23.3,473.0,19.6,LOW
68.3,90.3,60.5,50.4,276.0,41.5,MEDIUM
65.1,142.6,67.4,5.3,2331.0,43.4,MEDIUM
49.3,71.5,39.9,27.6,1104.0,35.9,MEDIUM
110.7,162.9,43.1,10.0,1107.0,40.5,MEDIUM
62.1,173.6,46.1,52.1,1781.0,38.7,MEDIUM
99.9,220.7,66.7,7.5,1563.0,57.0,MEDIUM
127.7,359.2,85.8,29.1,540.0,79.3,HIGH
316.7,484.6,100.0,6.3,2329.0,92.3,CRITICAL
69.2,104.6,39.3,47.9,694.0,48.8,MEDIUM
167.7,391.0,100.0,16.9,2513.0,74.6,HIGH
88.8,110.0,28.8,35.6,2340.0,56.5,MEDIUM
92.6,179.0,49.8,10.2,668.0,41.0,MEDIUM
69.9,137.5,37.7,21.1,2323.0,37.1,MEDIUM
83.1,119.0,45.3,6.8,2051.0,32.1,MEDIUM
62.5,167.1,70.0,33.0,2949.0,58.6,MEDIUM
148.3,244.2,63.2,0.2,2193.0,47.0,MEDIUM
40.2,107.1,47.3,59.6,1293.0,41.6,MEDIUM
17.2,13.5,40.0,25.0,1936.0,24.1,LOW
47.9,83.7,38.5,37.8,2053.0,35.7,MEDIUM
43.6,89.7,48.0,17.2,2288.0,29.5,LOW
47.9,104.2,48.6,15.2,1512.0,43.0,MEDIUM
67.1,213.7,48.5,50.8,2518.0,60.9,HIGH
48.0,123.8,43.0,45.5,1003.0,45.3,MEDIUM
66.3,50.9,41.9,38.6,2897.0,40.4,MEDIUM
48.1,122.2,63.7,45.1,1069.0,45.8,MEDIUM
101.4,231.7,80.1,10.5,305.0,45.6,MEDIUM
314.8,366.7,100.0,56.0,760.0,100.0,CRITICAL
87.5,185.1,63.6,27.3,2797.0,54.1,MEDIUM
49.8,88.8,38.4,52.1,2412.0,49.2,MEDIUM
4.8,0.0,29.2,44.2,1430.0,31.4,MEDIUM
248.8,450.9,96.3,17.2,2734.0,79.4,HIGH
91.1,136.9,45.6,34.2,891.0,46.4,MEDIUM
65.9,185.5,62.4,58.0,854.0,46.8,MEDIUM
5.3,34.5,40.3,2.2,561.0,20.9,LOW
68.6,157.1,39.5,25.6,1439.0,35.0,MEDIUM
82.6,215.1,75.3,37.2,1640.0,69.9,HIGH
48.3,103.7,23.5,20.4,606.0,31.3,MEDIUM
21.0,28.6,31.6,19.1,521.0,16.7,LOW
19.6,0.0,43.8,44.9,1293.0,34.5,MEDIUM
251.4,613.4,100.0,55.0,851.0,95.4,CRITICAL
80.8,109.3,42.1,32.3,1808.0,41.8,MEDIUM
48.3,161.1,77.8,56.9,1668.0,74.1,HIGH
77.2,162.0,49.0,6.1,655.0,29.0,LOW
73.2,139.4,26.9,13.6,237.0,31.7,MEDIUM
18.5,40.6,41.5,5.3,2005.0,20.6,LOW
141.7,269.8,49.1,26.1,2364.0,65.2,HIGH
64.5,156.6,43.5,37.6,1567.0,41.1,MEDIUM
81.7,164.0,62.1,12.0,1811.0,40.5,MEDIUM
197.7,288.4,67.7,26.9,2893.0,63.6,HIGH
21.7,53.7,45.0,41.1,2350.0,38.7,MEDIUM
38.4,102.9,31.5,38.4,1135.0,33.7,MEDIUM
94.7,254.2,78.4,37.8,2581.0,85.2,CRITICAL
139.7,269.4,50.1,36.4,1736.0,58.0,MEDIUM
44.5,54.2,54.0,59.2,1661.0,42.3,MEDIUM
46.7,121.3,42.5,42.8,2137.0,41.0,MEDIUM
117.8,250.8,86.0,54.5,1403.0,85.3,CRITICAL
298.9,579.2,100.0,57.1,2666.0,100.0,CRITICAL
79.2,181.9,80.4,51.6,668.0,53.0,MEDIUM
38.3,76.2,29.9,5.7,1381.0,20.5,LOW
28.8,30.6,13.1,31.8,382.0,29.8,LOW
66.9,75.7,41.9,22.9,2175.0,34.0,MEDIUM
135.3,174.9,71.0,5.8,957.0,50.5,MEDIUM
385.3,876.0,100.0,33.9,1391.0,100.0,CRITICAL
58.3,112.2,60.8,12.8,2682.0,36.7,MEDIUM
79.3,116.7,57.2,34.9,722.0,42.3,MEDIUM
224.2,335.1,70.4,49.0,206.0,86.6,CRITICAL
93.6,159.7,63.2,23.6,1819.0,51.9,MEDIUM
87.9,230.9,65.8,57.0,1425.0,59.8,MEDIUM
196.1,280.9,63.6,46.0,354.0,77.7,HIGH
80.7,149.3,54.5,48.3,1029.0,58.0,MEDIUM
31.1,103.9,44.9,6.7,869.0,23.6,LOW
169.8,462.6,100.0,56.5,930.0,100.0,CRITICAL
15.3,5.4,24.6,2.1,2411.0,17.3,LOW
150.8,400.2,83.3,50.6,1053.0,91.3,CRITICAL
74.5,115.6,39.0,1.8,1571.0,35.3,MEDIUM
58.8,167.0,77.8,9.7,943.0,33.8,MEDIUM
57.6,56.8,30.8,18.9,2862.0,30.5,MEDIUM
66.7,110.1,62.1,44.3,2368.0,58.0,MEDIUM
52.1,98.3,32.4,54.0,1385.0,35.3,MEDIUM
103.8,233.2,71.1,40.0,2236.0,68.6,HIGH
